Sno,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Datetime,Cumulative_Confirmed
335,Chandigarh,7.0,0.0,0,0,7.0,2020-03-24 18:00:00,21.0
336,Jammu And Kashmir,4.0,0.0,0,0,4.0,2020-03-24 18:00:00,42.0
337,Ladakh,13.0,0.0,0,0,13.0,2020-03-24 18:00:00,110.0
338,Uttar Pradesh,32.0,1.0,11,0,33.0,2020-03-24 18:00:00,305.0
339,Uttarakhand,3.0,1.0,0,0,4.0,2020-03-24 18:00:00,21.0
340,West Bengal,9.0,0.0,0,1,9.0,2020-03-24 18:00:00,27.0
341,Andhra Pradesh,9.0,0.0,1,0,9.0,2020-03-25 18:00:00,44.0
342,Bihar,4.0,0.0,0,1,4.0,2020-03-25 18:00:00,11.0
343,Chhattisgarh,1.0,0.0,0,0,1.0,2020-03-25 18:00:00,7.0
344,Delhi,30.0,1.0,6,1,31.0,2020-03-25 18:00:00,252.0
345,Gujarat,37.0,1.0,0,1,38.0,2020-03-25 18:00:00,130.0
346,Haryana,14.0,14.0,11,0,28.0,2020-03-25 18:00:00,284.0
347,Himachal Pradesh,3.0,0.0,0,1,3.0,2020-03-25 18:00:00,12.0
348,Karnataka,41.0,0.0,3,1,41.0,2020-03-25 18:00:00,240.0
349,Kerala,101.0,8.0,4,0,109.0,2020-03-25 18:00:00,729.0
350,Madhya Pradesh,14.0,0.0,0,0,14.0,2020-03-25 18:00:00,35.0
351,Maharashtra,125.0,3.0,1,3,128.0,2020-03-25 18:00:00,713.0
352,Manipur,1.0,0.0,0,0,1.0,2020-03-25 18:00:00,2.0
353,Mizoram,1.0,0.0,0,0,1.0,2020-03-25 18:00:00,1.0
354,Odisha,2.0,0.0,0,0,2.0,2020-03-25 18:00:00,16.0
355,Puducherry,1.0,0.0,0,0,1.0,2020-03-25 18:00:00,8.0
356,Punjab,29.0,0.0,0,1,29.0,2020-03-25 18:00:00,127.0
357,Rajasthan,34.0,2.0,3,0,36.0,2020-03-25 18:00:00,295.0
358,Tamil Nadu,16.0,2.0,1,0,18.0,2020-03-25 18:00:00,69.0
359,Telengana,25.0,10.0,1,0,35.0,2020-03-25 18:00:00,198.0
360,Chandigarh,7.0,0.0,0,0,7.0,2020-03-25 18:00:00,28.0
361,Jammu And Kashmir,7.0,0.0,1,0,7.0,2020-03-25 18:00:00,49.0
362,Ladakh,13.0,0.0,0,0,13.0,2020-03-25 18:00:00,123.0
363,Uttar Pradesh,36.0,1.0,11,0,37.0,2020-03-25 18:00:00,342.0
364,Uttarakhand,3.0,1.0,0,0,4.0,2020-03-25 18:00:00,25.0
365,West Bengal,9.0,0.0,0,1,9.0,2020-03-25 18:00:00,36.0
366,Andaman And Nicobar Islands,1.0,0.0,0,0,1.0,2020-03-26 18:00:00,1.0
367,Andhra Pradesh,11.0,0.0,1,0,11.0,2020-03-26 18:00:00,55.0
368,Bihar,6.0,0.0,0,1,6.0,2020-03-26 18:00:00,17.0
369,Chandigarh,7.0,0.0,0,0,7.0,2020-03-26 18:00:00,35.0
370,Chhattisgarh,6.0,0.0,0,0,6.0,2020-03-26 18:00:00,13.0
371,Delhi,35.0,1.0,6,1,36.0,2020-03-26 18:00:00,288.0
372,Goa,3.0,0.0,0,0,3.0,2020-03-26 18:00:00,3.0
373,Gujarat,42.0,1.0,0,3,43.0,2020-03-26 18:00:00,173.0
374,Haryana,16.0,14.0,11,0,30.0,2020-03-26 18:00:00,314.0
375,Himachal Pradesh,3.0,0.0,0,1,3.0,2020-03-26 18:00:00,15.0
376,Jammu And Kashmir,13.0,0.0,1,0,13.0,2020-03-26 18:00:00,62.0
377,Karnataka,55.0,0.0,3,2,55.0,2020-03-26 18:00:00,295.0
378,Kerala,110.0,8.0,6,0,118.0,2020-03-26 18:00:00,847.0
379,Ladakh,13.0,0.0,0,0,13.0,2020-03-26 18:00:00,136.0
380,Madhya Pradesh,20.0,0.0,0,1,20.0,2020-03-26 18:00:00,55.0
381,Maharashtra,121.0,3.0,1,3,124.0,2020-03-26 18:00:00,837.0
382,Manipur,1.0,0.0,0,0,1.0,2020-03-26 18:00:00,3.0
383,Mizoram,1.0,0.0,0,0,1.0,2020-03-26 18:00:00,2.0
384,Odisha,2.0,0.0,0,0,2.0,2020-03-26 18:00:00,18.0
385,Puducherry,1.0,0.0,0,0,1.0,2020-03-26 18:00:00,9.0
386,Punjab,33.0,0.0,0,1,33.0,2020-03-26 18:00:00,160.0
387,Rajasthan,39.0,2.0,3,0,41.0,2020-03-26 18:00:00,336.0
388,Tamil Nadu,20.0,6.0,1,1,26.0,2020-03-26 18:00:00,95.0
389,Telengana,34.0,10.0,1,0,44.0,2020-03-26 18:00:00,242.0
390,Uttarakhand,4.0,1.0,0,0,5.0,2020-03-26 18:00:00,30.0
391,Uttar Pradesh,40.0,1.0,11,0,41.0,2020-03-26 18:00:00,383.0
392,West Bengal,10.0,0.0,0,1,10.0,2020-03-26 18:00:00,46.0
393,Andaman And Nicobar Islands,1.0,0.0,0,0,1.0,2020-03-27 10:00:00,2.0
394,Andhra Pradesh,12.0,0.0,1,0,12.0,2020-03-27 10:00:00,67.0
395,Bihar,6.0,0.0,0,1,6.0,2020-03-27 10:00:00,23.0
396,Chandigarh,7.0,0.0,0,0,7.0,2020-03-27 10:00:00,42.0
397,Chhattisgarh,6.0,0.0,0,0,6.0,2020-03-27 10:00:00,19.0
398,Delhi,35.0,1.0,6,1,36.0,2020-03-27 10:00:00,324.0
399,Goa,3.0,0.0,0,0,3.0,2020-03-27 10:00:00,6.0
400,Gujarat,42.0,1.0,0,3,43.0,2020-03-27 10:00:00,216.0
401,Haryana,16.0,14.0,11,0,30.0,2020-03-27 10:00:00,344.0
402,Himachal Pradesh,3.0,0.0,0,1,3.0,2020-03-27 10:00:00,18.0
403,Jammu And Kashmir,13.0,0.0,1,1,13.0,2020-03-27 10:00:00,75.0
404,Karnataka,55.0,0.0,3,2,55.0,2020-03-27 10:00:00,350.0
405,Kerala,129.0,8.0,11,0,137.0,2020-03-27 10:00:00,984.0
406,Ladakh,13.0,0.0,3,0,13.0,2020-03-27 10:00:00,149.0
407,Madhya Pradesh,20.0,0.0,0,1,20.0,2020-03-27 10:00:00,75.0
408,Maharashtra,127.0,3.0,15,4,130.0,2020-03-27 10:00:00,967.0
409,Manipur,1.0,0.0,0,0,1.0,2020-03-27 10:00:00,4.0
410,Mizoram,1.0,0.0,0,0,1.0,2020-03-27 10:00:00,3.0
411,Odisha,2.0,0.0,0,0,2.0,2020-03-27 10:00:00,20.0
412,Puducherry,1.0,0.0,0,0,1.0,2020-03-27 10:00:00,10.0
413,Punjab,33.0,0.0,0,1,33.0,2020-03-27 10:00:00,193.0
414,Rajasthan,39.0,2.0,3,0,41.0,2020-03-27 10:00:00,377.0
415,Tamil Nadu,23.0,6.0,1,1,29.0,2020-03-27 10:00:00,124.0
416,Telengana,35.0,10.0,1,0,45.0,2020-03-27 10:00:00,287.0
417,Uttarakhand,4.0,1.0,0,0,5.0,2020-03-27 10:00:00,35.0
418,Uttar Pradesh,40.0,1.0,11,0,41.0,2020-03-27 10:00:00,424.0
419,West Bengal,10.0,0.0,0,1,10.0,2020-03-27 10:00:00,56.0
420,Andhra Pradesh,14.0,0.0,1,0,14.0,2020-03-28 18:00:00,81.0
421,Andaman And Nicobar Islands,6.0,0.0,0,0,6.0,2020-03-28 18:00:00,8.0
422,Bihar,9.0,0.0,0,1,9.0,2020-03-28 18:00:00,32.0
423,Chandigarh,8.0,0.0,0,0,8.0,2020-03-28 18:00:00,50.0
424,Chhattisgarh,6.0,0.0,0,0,6.0,2020-03-28 18:00:00,25.0
425,Delhi,38.0,1.0,6,1,39.0,2020-03-28 18:00:00,363.0
426,Goa,3.0,0.0,0,0,3.0,2020-03-28 18:00:00,9.0
427,Gujarat,44.0,1.0,0,3,45.0,2020-03-28 18:00:00,261.0
428,Haryana,19.0,14.0,12,0,33.0,2020-03-28 18:00:00,377.0
429,Himachal Pradesh,3.0,0.0,0,1,3.0,2020-03-28 18:00:00,21.0
430,Jammu And Kashmir,20.0,0.0,1,1,20.0,2020-03-28 18:00:00,95.0
431,Karnataka,55.0,0.0,3,2,55.0,2020-03-28 18:00:00,405.0
432,Kerala,168.0,8.0,11,0,176.0,2020-03-28 18:00:00,1160.0
433,Ladakh,13.0,0.0,3,0,13.0,2020-03-28 18:00:00,162.0
434,Madhya Pradesh,30.0,0.0,0,2,30.0,2020-03-28 18:00:00,105.0
435,Maharashtra,177.0,3.0,25,5,180.0,2020-03-28 18:00:00,1147.0
436,Manipur,1.0,0.0,0,0,1.0,2020-03-28 18:00:00,5.0
437,Mizoram,1.0,0.0,0,0,1.0,2020-03-28 18:00:00,4.0
438,Odisha,3.0,0.0,0,0,3.0,2020-03-28 18:00:00,23.0
439,Puducherry,1.0,0.0,0,0,1.0,2020-03-28 18:00:00,11.0
440,Punjab,38.0,0.0,1,1,38.0,2020-03-28 18:00:00,231.0
441,Rajasthan,52.0,2.0,3,0,54.0,2020-03-28 18:00:00,431.0
442,Tamil Nadu,34.0,6.0,2,1,40.0,2020-03-28 18:00:00,164.0
443,Telengana,46.0,10.0,1,0,56.0,2020-03-28 18:00:00,343.0
444,Uttarakhand,4.0,1.0,0,0,5.0,2020-03-28 18:00:00,40.0
445,Uttar Pradesh,54.0,1.0,11,0,55.0,2020-03-28 18:00:00,479.0
446,West Bengal,15.0,0.0,0,1,15.0,2020-03-28 18:00:00,71.0
447,Andhra Pradesh,0.0,0.0,1,0,0.0,2020-03-29 19:30:00,81.0
448,Andaman And Nicobar Islands,0.0,0.0,0,0,0.0,2020-03-29 19:30:00,8.0
449,Bihar,0.0,0.0,0,1,0.0,2020-03-29 19:30:00,32.0
450,Chandigarh,0.0,0.0,0,0,0.0,2020-03-29 19:30:00,50.0
451,Chhattisgarh,0.0,0.0,0,0,0.0,2020-03-29 19:30:00,25.0
452,Delhi,0.0,0.0,6,2,0.0,2020-03-29 19:30:00,363.0
453,Goa,0.0,0.0,0,0,0.0,2020-03-29 19:30:00,9.0
454,Gujarat,0.0,0.0,1,5,0.0,2020-03-29 19:30:00,261.0
455,Haryana,0.0,0.0,17,0,0.0,2020-03-29 19:30:00,377.0
456,Himachal Pradesh,0.0,0.0,0,1,0.0,2020-03-29 19:30:00,21.0
457,Jammu And Kashmir,0.0,0.0,1,2,0.0,2020-03-29 19:30:00,95.0
458,Karnataka,0.0,0.0,5,3,0.0,2020-03-29 19:30:00,405.0
459,Kerala,0.0,0.0,15,1,0.0,2020-03-29 19:30:00,1160.0
460,Ladakh,0.0,0.0,3,0,0.0,2020-03-29 19:30:00,162.0
461,Madhya Pradesh,0.0,0.0,0,2,0.0,2020-03-29 19:30:00,105.0
462,Maharashtra,0.0,0.0,25,6,0.0,2020-03-29 19:30:00,1147.0
463,Manipur,0.0,0.0,0,0,0.0,2020-03-29 19:30:00,5.0
464,Mizoram,0.0,0.0,0,0,0.0,2020-03-29 19:30:00,4.0
465,Odisha,0.0,0.0,0,0,0.0,2020-03-29 19:30:00,23.0
466,Puducherry,0.0,0.0,0,0,0.0,2020-03-29 19:30:00,11.0
467,Punjab,0.0,0.0,1,1,0.0,2020-03-29 19:30:00,231.0
468,Rajasthan,0.0,0.0,3,0,0.0,2020-03-29 19:30:00,431.0
469,Tamil Nadu,0.0,0.0,4,1,0.0,2020-03-29 19:30:00,164.0
470,Telengana,0.0,0.0,1,1,0.0,2020-03-29 19:30:00,343.0
471,Uttarakhand,0.0,0.0,2,0,0.0,2020-03-29 19:30:00,40.0
472,Uttar Pradesh,0.0,0.0,11,0,0.0,2020-03-29 19:30:00,479.0
473,West Bengal,0.0,0.0,0,1,0.0,2020-03-29 19:30:00,71.0
474,Andhra Pradesh,0.0,0.0,1,0,0.0,2020-03-30 21:30:00,81.0
475,Andaman And Nicobar Islands,0.0,0.0,0,0,0.0,2020-03-30 21:30:00,8.0
476,Bihar,0.0,0.0,0,1,0.0,2020-03-30 21:30:00,32.0
477,Chandigarh,0.0,0.0,0,0,0.0,2020-03-30 21:30:00,50.0
478,Chhattisgarh,0.0,0.0,0,0,0.0,2020-03-30 21:30:00,25.0
479,Delhi,0.0,0.0,6,2,0.0,2020-03-30 21:30:00,363.0
480,Goa,0.0,0.0,0,0,0.0,2020-03-30 21:30:00,9.0
481,Gujarat,0.0,0.0,1,6,0.0,2020-03-30 21:30:00,261.0
482,Haryana,0.0,0.0,18,0,0.0,2020-03-30 21:30:00,377.0
483,Himachal Pradesh,0.0,0.0,0,1,0.0,2020-03-30 21:30:00,21.0
484,Jammu And Kashmir,0.0,0.0,2,2,0.0,2020-03-30 21:30:00,95.0
485,Karnataka,0.0,0.0,5,3,0.0,2020-03-30 21:30:00,405.0
486,Kerala,0.0,0.0,19,1,0.0,2020-03-30 21:30:00,1160.0
487,Ladakh,0.0,0.0,3,0,0.0,2020-03-30 21:30:00,162.0
488,Madhya Pradesh,0.0,0.0,0,3,0.0,2020-03-30 21:30:00,105.0
489,Maharashtra,0.0,0.0,25,8,0.0,2020-03-30 21:30:00,1147.0
490,Manipur,0.0,0.0,0,0,0.0,2020-03-30 21:30:00,5.0
491,Mizoram,0.0,0.0,0,0,0.0,2020-03-30 21:30:00,4.0
492,Odisha,0.0,0.0,0,0,0.0,2020-03-30 21:30:00,23.0
493,Puducherry,0.0,0.0,0,0,0.0,2020-03-30 21:30:00,11.0
494,Punjab,0.0,0.0,1,1,0.0,2020-03-30 21:30:00,231.0
495,Rajasthan,0.0,0.0,3,0,0.0,2020-03-30 21:30:00,431.0
496,Tamil Nadu,0.0,0.0,4,1,0.0,2020-03-30 21:30:00,164.0
497,Telengana,0.0,0.0,1,1,0.0,2020-03-30 21:30:00,343.0
498,Uttarakhand,0.0,0.0,2,0,0.0,2020-03-30 21:30:00,40.0
499,Uttar Pradesh,0.0,0.0,11,0,0.0,2020-03-30 21:30:00,479.0
500,West Bengal,0.0,0.0,0,1,0.0,2020-03-30 21:30:00,71.0
501,Unassigned,0.0,0.0,0,0,0.0,2020-03-30 21:30:00,0.0
502,Andhra Pradesh,0.0,0.0,1,0,0.0,2020-03-31 20:30:00,81.0
503,Andaman And Nicobar Islands,0.0,0.0,0,0,0.0,2020-03-31 20:30:00,8.0
504,Bihar,0.0,0.0,0,1,0.0,2020-03-31 20:30:00,32.0
505,Chandigarh,0.0,0.0,0,0,0.0,2020-03-31 20:30:00,50.0
506,Chhattisgarh,0.0,0.0,0,0,0.0,2020-03-31 20:30:00,25.0
507,Delhi,0.0,0.0,6,2,0.0,2020-03-31 20:30:00,363.0
508,Goa,0.0,0.0,0,0,0.0,2020-03-31 20:30:00,9.0
509,Gujarat,0.0,0.0,3,6,0.0,2020-03-31 20:30:00,261.0
510,Haryana,0.0,0.0,21,0,0.0,2020-03-31 20:30:00,377.0
511,Himachal Pradesh,0.0,0.0,0,1,0.0,2020-03-31 20:30:00,21.0
512,Jammu And Kashmir,0.0,0.0,2,2,0.0,2020-03-31 20:30:00,95.0
513,Karnataka,0.0,0.0,5,3,0.0,2020-03-31 20:30:00,405.0
514,Kerala,0.0,0.0,19,1,0.0,2020-03-31 20:30:00,1160.0
515,Ladakh,0.0,0.0,3,0,0.0,2020-03-31 20:30:00,162.0
516,Madhya Pradesh,0.0,0.0,0,3,0.0,2020-03-31 20:30:00,105.0
517,Maharashtra,0.0,0.0,39,9,0.0,2020-03-31 20:30:00,1147.0
518,Manipur,0.0,0.0,0,0,0.0,2020-03-31 20:30:00,5.0
519,Mizoram,0.0,0.0,0,0,0.0,2020-03-31 20:30:00,4.0
520,Odisha,0.0,0.0,0,0,0.0,2020-03-31 20:30:00,23.0
521,Puducherry,0.0,0.0,0,0,0.0,2020-03-31 20:30:00,11.0
522,Punjab,0.0,0.0,1,3,0.0,2020-03-31 20:30:00,231.0
523,Rajasthan,0.0,0.0,3,0,0.0,2020-03-31 20:30:00,431.0
524,Tamil Nadu,0.0,0.0,4,1,0.0,2020-03-31 20:30:00,164.0
525,Telengana,0.0,0.0,1,1,0.0,2020-03-31 20:30:00,343.0
526,Uttarakhand,0.0,0.0,2,0,0.0,2020-03-31 20:30:00,40.0
527,Uttar Pradesh,0.0,0.0,14,0,0.0,2020-03-31 20:30:00,479.0
528,West Bengal,0.0,0.0,0,2,0.0,2020-03-31 20:30:00,71.0
529,Unassigned,0.0,0.0,0,0,0.0,2020-03-31 20:30:00,0.0
530,Andhra Pradesh,0.0,0.0,1,0,0.0,2020-04-01 19:30:00,81.0
531,Andaman And Nicobar Islands,0.0,0.0,0,0,0.0,2020-04-01 19:30:00,8.0
532,Assam,0.0,0.0,0,0,0.0,2020-04-01 19:30:00,0.0
533,Bihar,0.0,0.0,0,1,0.0,2020-04-01 19:30:00,32.0
534,Chandigarh,0.0,0.0,0,0,0.0,2020-04-01 19:30:00,50.0
535,Chhattisgarh,0.0,0.0,2,0,0.0,2020-04-01 19:30:00,25.0
536,Delhi,0.0,0.0,6,2,0.0,2020-04-01 19:30:00,363.0
537,Goa,0.0,0.0,0,0,0.0,2020-04-01 19:30:00,9.0
538,Gujarat,0.0,0.0,5,6,0.0,2020-04-01 19:30:00,261.0
539,Haryana,0.0,0.0,21,0,0.0,2020-04-01 19:30:00,377.0
540,Himachal Pradesh,0.0,0.0,0,1,0.0,2020-04-01 19:30:00,21.0
541,Jammu And Kashmir,0.0,0.0,2,2,0.0,2020-04-01 19:30:00,95.0
542,Jharkhand,0.0,0.0,0,0,0.0,2020-04-01 19:30:00,0.0
543,Karnataka,0.0,0.0,8,3,0.0,2020-04-01 19:30:00,405.0
544,Kerala,0.0,0.0,23,2,0.0,2020-04-01 19:30:00,1160.0
545,Ladakh,0.0,0.0,3,0,0.0,2020-04-01 19:30:00,162.0
546,Madhya Pradesh,0.0,0.0,0,3,0.0,2020-04-01 19:30:00,105.0
547,Maharashtra,0.0,0.0,39,9,0.0,2020-04-01 19:30:00,1147.0
548,Manipur,0.0,0.0,0,0,0.0,2020-04-01 19:30:00,5.0
549,Mizoram,0.0,0.0,0,0,0.0,2020-04-01 19:30:00,4.0
550,Odisha,0.0,0.0,0,0,0.0,2020-04-01 19:30:00,23.0
551,Puducherry,0.0,0.0,1,0,0.0,2020-04-01 19:30:00,11.0
552,Punjab,0.0,0.0,1,3,0.0,2020-04-01 19:30:00,231.0
553,Rajasthan,0.0,0.0,3,0,0.0,2020-04-01 19:30:00,431.0
554,Tamil Nadu,0.0,0.0,6,1,0.0,2020-04-01 19:30:00,164.0
555,Telengana,0.0,0.0,1,3,0.0,2020-04-01 19:30:00,343.0
556,Uttarakhand,0.0,0.0,2,0,0.0,2020-04-01 19:30:00,40.0
557,Uttar Pradesh,0.0,0.0,14,2,0.0,2020-04-01 19:30:00,479.0
558,West Bengal,0.0,0.0,6,3,0.0,2020-04-01 19:30:00,71.0
559,Andhra Pradesh,0.0,0.0,1,1,0.0,2020-04-02 18:00:00,81.0
560,Andaman And Nicobar Islands,0.0,0.0,0,0,0.0,2020-04-02 18:00:00,8.0
561,Assam,0.0,0.0,0,0,0.0,2020-04-02 18:00:00,0.0
562,Bihar,0.0,0.0,0,1,0.0,2020-04-02 18:00:00,32.0
563,Chandigarh,0.0,0.0,0,0,0.0,2020-04-02 18:00:00,50.0
564,Chhattisgarh,0.0,0.0,2,0,0.0,2020-04-02 18:00:00,25.0
565,Delhi,0.0,0.0,8,4,0.0,2020-04-02 18:00:00,363.0
566,Goa,0.0,0.0,0,0,0.0,2020-04-02 18:00:00,9.0
567,Gujarat,0.0,0.0,8,7,0.0,2020-04-02 18:00:00,261.0
568,Haryana,0.0,0.0,21,0,0.0,2020-04-02 18:00:00,377.0
569,Himachal Pradesh,0.0,0.0,1,1,0.0,2020-04-02 18:00:00,21.0
570,Jammu And Kashmir,0.0,0.0,2,2,0.0,2020-04-02 18:00:00,95.0
571,Jharkhand,0.0,0.0,0,0,0.0,2020-04-02 18:00:00,0.0
572,Karnataka,0.0,0.0,9,3,0.0,2020-04-02 18:00:00,405.0
573,Kerala,0.0,0.0,25,2,0.0,2020-04-02 18:00:00,1160.0
574,Ladakh,0.0,0.0,3,0,0.0,2020-04-02 18:00:00,162.0
575,Madhya Pradesh,0.0,0.0,0,6,0.0,2020-04-02 18:00:00,105.0
576,Maharashtra,0.0,0.0,42,13,0.0,2020-04-02 18:00:00,1147.0
577,Manipur,0.0,0.0,0,0,0.0,2020-04-02 18:00:00,5.0
578,Mizoram,0.0,0.0,0,0,0.0,2020-04-02 18:00:00,4.0
579,Odisha,0.0,0.0,0,0,0.0,2020-04-02 18:00:00,23.0
580,Puducherry,0.0,0.0,1,0,0.0,2020-04-02 18:00:00,11.0
581,Punjab,0.0,0.0,1,4,0.0,2020-04-02 18:00:00,231.0
582,Rajasthan,0.0,0.0,3,0,0.0,2020-04-02 18:00:00,431.0
583,Tamil Nadu,0.0,0.0,6,1,0.0,2020-04-02 18:00:00,164.0
584,Telengana,0.0,0.0,1,3,0.0,2020-04-02 18:00:00,343.0
585,Uttarakhand,0.0,0.0,2,0,0.0,2020-04-02 18:00:00,40.0
586,Uttar Pradesh,0.0,0.0,14,2,0.0,2020-04-02 18:00:00,479.0
587,West Bengal,0.0,0.0,6,3,0.0,2020-04-02 18:00:00,71.0
588,Andhra Pradesh,0.0,0.0,1,1,0.0,2020-04-03 18:00:00,81.0
589,Andaman And Nicobar Islands,0.0,0.0,0,0,0.0,2020-04-03 18:00:00,8.0
590,Arunachal Pradesh,0.0,0.0,0,0,0.0,2020-04-03 18:00:00,0.0
591,Assam,0.0,0.0,0,0,0.0,2020-04-03 18:00:00,0.0
592,Bihar,0.0,0.0,0,1,0.0,2020-04-03 18:00:00,32.0
593,Chandigarh,0.0,0.0,0,0,0.0,2020-04-03 18:00:00,50.0
594,Chhattisgarh,0.0,0.0,3,0,0.0,2020-04-03 18:00:00,25.0
595,Delhi,0.0,0.0,8,4,0.0,2020-04-03 18:00:00,363.0
596,Goa,0.0,0.0,0,0,0.0,2020-04-03 18:00:00,9.0
597,Gujarat,0.0,0.0,10,8,0.0,2020-04-03 18:00:00,261.0
598,Haryana,0.0,0.0,24,0,0.0,2020-04-03 18:00:00,377.0
599,Himachal Pradesh,0.0,0.0,1,1,0.0,2020-04-03 18:00:00,21.0
600,Jammu And Kashmir,0.0,0.0,3,2,0.0,2020-04-03 18:00:00,95.0
601,Jharkhand,0.0,0.0,0,0,0.0,2020-04-03 18:00:00,0.0
602,Karnataka,0.0,0.0,10,3,0.0,2020-04-03 18:00:00,405.0
603,Kerala,0.0,0.0,27,2,0.0,2020-04-03 18:00:00,1160.0
604,Ladakh,0.0,0.0,3,0,0.0,2020-04-03 18:00:00,162.0
605,Madhya Pradesh,0.0,0.0,0,6,0.0,2020-04-03 18:00:00,105.0
606,Maharashtra,0.0,0.0,42,16,0.0,2020-04-03 18:00:00,1147.0
607,Manipur,0.0,0.0,0,0,0.0,2020-04-03 18:00:00,5.0
608,Mizoram,0.0,0.0,0,0,0.0,2020-04-03 18:00:00,4.0
609,Odisha,0.0,0.0,0,0,0.0,2020-04-03 18:00:00,23.0
610,Puducherry,0.0,0.0,1,0,0.0,2020-04-03 18:00:00,11.0
611,Punjab,0.0,0.0,1,5,0.0,2020-04-03 18:00:00,231.0
612,Rajasthan,0.0,0.0,3,0,0.0,2020-04-03 18:00:00,431.0
613,Tamil Nadu,0.0,0.0,6,1,0.0,2020-04-03 18:00:00,164.0
614,Telengana,0.0,0.0,1,7,0.0,2020-04-03 18:00:00,343.0
615,Uttarakhand,0.0,0.0,2,0,0.0,2020-04-03 18:00:00,40.0
616,Uttar Pradesh,0.0,0.0,14,2,0.0,2020-04-03 18:00:00,479.0
617,West Bengal,0.0,0.0,3,3,0.0,2020-04-03 18:00:00,71.0
618,Unassigned,0.0,0.0,0,0,0.0,2020-04-03 18:00:00,0.0
619,Andhra Pradesh,0.0,0.0,1,1,0.0,2020-04-04 18:00:00,81.0
620,Andaman And Nicobar Islands,0.0,0.0,0,0,0.0,2020-04-04 18:00:00,8.0
621,Arunachal Pradesh,0.0,0.0,0,0,0.0,2020-04-04 18:00:00,0.0
622,Assam,0.0,0.0,0,0,0.0,2020-04-04 18:00:00,0.0
623,Bihar,0.0,0.0,0,1,0.0,2020-04-04 18:00:00,32.0
624,Chandigarh,0.0,0.0,0,0,0.0,2020-04-04 18:00:00,50.0
625,Chhattisgarh,0.0,0.0,3,0,0.0,2020-04-04 18:00:00,25.0
626,Delhi,0.0,0.0,15,6,0.0,2020-04-04 18:00:00,363.0
627,Goa,0.0,0.0,0,0,0.0,2020-04-04 18:00:00,9.0
628,Gujarat,0.0,0.0,14,10,0.0,2020-04-04 18:00:00,261.0
629,Haryana,0.0,0.0,24,0,0.0,2020-04-04 18:00:00,377.0
630,Himachal Pradesh,0.0,0.0,1,1,0.0,2020-04-04 18:00:00,21.0
631,Jammu And Kashmir,0.0,0.0,3,2,0.0,2020-04-04 18:00:00,95.0
632,Jharkhand,0.0,0.0,0,0,0.0,2020-04-04 18:00:00,0.0
633,Karnataka,0.0,0.0,12,3,0.0,2020-04-04 18:00:00,405.0
634,Kerala,0.0,0.0,41,2,0.0,2020-04-04 18:00:00,1160.0
635,Ladakh,0.0,0.0,3,0,0.0,2020-04-04 18:00:00,162.0
636,Madhya Pradesh,0.0,0.0,0,6,0.0,2020-04-04 18:00:00,105.0
637,Maharashtra,0.0,0.0,42,24,0.0,2020-04-04 18:00:00,1147.0
638,Manipur,0.0,0.0,0,0,0.0,2020-04-04 18:00:00,5.0
639,Mizoram,0.0,0.0,0,0,0.0,2020-04-04 18:00:00,4.0
640,Odisha,0.0,0.0,0,0,0.0,2020-04-04 18:00:00,23.0
641,Puducherry,0.0,0.0,1,0,0.0,2020-04-04 18:00:00,11.0
642,Punjab,0.0,0.0,1,5,0.0,2020-04-04 18:00:00,231.0
643,Rajasthan,0.0,0.0,21,0,0.0,2020-04-04 18:00:00,431.0
644,Tamil Nadu,0.0,0.0,6,2,0.0,2020-04-04 18:00:00,164.0
645,Telengana,0.0,0.0,1,7,0.0,2020-04-04 18:00:00,343.0
646,Uttarakhand,0.0,0.0,2,0,0.0,2020-04-04 18:00:00,40.0
647,Uttar Pradesh,0.0,0.0,19,2,0.0,2020-04-04 18:00:00,479.0
648,West Bengal,0.0,0.0,3,3,0.0,2020-04-04 18:00:00,71.0
649,Andhra Pradesh,0.0,0.0,1,1,0.0,2020-04-05 18:00:00,81.0
650,Andaman And Nicobar Islands,0.0,0.0,0,0,0.0,2020-04-05 18:00:00,8.0
651,Arunachal Pradesh,0.0,0.0,0,0,0.0,2020-04-05 18:00:00,0.0
652,Assam,0.0,0.0,0,0,0.0,2020-04-05 18:00:00,0.0
653,Bihar,0.0,0.0,0,1,0.0,2020-04-05 18:00:00,32.0
654,Chandigarh,0.0,0.0,0,0,0.0,2020-04-05 18:00:00,50.0
655,Chhattisgarh,0.0,0.0,3,0,0.0,2020-04-05 18:00:00,25.0
656,Delhi,0.0,0.0,18,7,0.0,2020-04-05 18:00:00,363.0
657,Goa,0.0,0.0,0,0,0.0,2020-04-05 18:00:00,9.0
658,Gujarat,0.0,0.0,18,11,0.0,2020-04-05 18:00:00,261.0
659,Haryana,0.0,0.0,25,1,0.0,2020-04-05 18:00:00,377.0
660,Himachal Pradesh,0.0,0.0,1,1,0.0,2020-04-05 18:00:00,21.0
661,Jammu And Kashmir,0.0,0.0,4,2,0.0,2020-04-05 18:00:00,95.0
662,Jharkhand,0.0,0.0,0,0,0.0,2020-04-05 18:00:00,0.0
663,Karnataka,0.0,0.0,12,4,0.0,2020-04-05 18:00:00,405.0
664,Kerala,0.0,0.0,49,2,0.0,2020-04-05 18:00:00,1160.0
